"","work_year","experience_level","employment_type","salary_in_usd","employee_residence","remote_ratio","company_location","company_size","discipline","role","leadership","standardized_year","standardized_remote_ratio"
"252",2021,"0","FT",90000,"US",100,"US","1","Data Science","Research","0",-0.585540405071787,0.714272939627956
"253",2021,"3","FT",600000,"US",100,"US","3","Data Science","Engineering","1",-0.585540405071787,0.714272939627956
"254",2021,"0","FT",28399,"IN",100,"IN","2","Data Science","Research","0",-0.585540405071787,0.714272939627956
"255",2021,"1","FT",93000,"US",100,"US","3","Data Science","Analyst","0",-0.585540405071787,0.714272939627956
"256",2021,"2","FT",99703,"CA",50,"CA","2","Data Science","Engineering","0",-0.585540405071787,-0.513952766757793
"257",2021,"1","FT",200000,"US",100,"US","3","Data Science","Engineering","0",-0.585540405071787,0.714272939627956
"258",2021,"2","FT",173762,"DE",100,"DE","2","Data Science","Research","1",-0.585540405071787,0.714272939627956
"259",2021,"2","FT",185000,"US",50,"US","3","Machine Learning","Engineering","0",-0.585540405071787,-0.513952766757793
"260",2021,"3","FT",141846,"DE",0,"DE","3","Data Science","Research","1",-0.585540405071787,-1.74217847314354
"261",2021,"1","FT",130000,"US",50,"US","3","Data Science","Research","0",-0.585540405071787,-0.513952766757793
"262",2021,"2","FT",63831,"DE",50,"DE","3","Data Science","Analyst","0",-0.585540405071787,-0.513952766757793
"263",2021,"1","FT",16904,"IN",100,"IN","1","Data Science","Research","0",-0.585540405071787,0.714272939627956
"264",2021,"2","FT",66265,"IN",0,"IN","3","Machine Learning","Engineering","0",-0.585540405071787,-1.74217847314354
"265",2021,"1","FT",25532,"RS",100,"DE","1","Data Science","Research","0",-0.585540405071787,0.714272939627956
"266",2021,"2","FT",160000,"PR",50,"US","1","Data Science","Engineering","1",-0.585540405071787,-0.513952766757793
"267",2021,"1","FT",93150,"US",0,"US","2","Data Science","Engineering","0",-0.585540405071787,-1.74217847314354
"268",2021,"1","FT",111775,"US",0,"US","2","Data Science","Engineering","0",-0.585540405071787,-1.74217847314354
"269",2021,"1","FT",28016,"TR",100,"TR","2","Data Science","Engineering","0",-0.585540405071787,0.714272939627956
"270",2021,"0","FT",65013,"DE",50,"DE","2","Data Science","Engineering","0",-0.585540405071787,-0.513952766757793
"271",2021,"0","FT",72500,"US",100,"US","3","Data Science","Engineering","0",-0.585540405071787,0.714272939627956
"272",2021,"2","FT",18907,"BR",0,"BR","2","Artificial Intelligence","Engineering","0",-0.585540405071787,-1.74217847314354
"273",2021,"0","FT",76833,"DE",0,"DE","3","Data Science","Research","0",-0.585540405071787,-1.74217847314354
"274",2021,"0","FT",85000,"NL",100,"DE","1","Machine Learning","Engineering","0",-0.585540405071787,0.714272939627956
"275",2021,"2","FT",77684,"FR",50,"FR","2","Data Science","Research","0",-0.585540405071787,-0.513952766757793
"276",2021,"0","FT",100000,"US",100,"US","2","Data Science","Research","0",-0.585540405071787,0.714272939627956
"277",2021,"0","FT",58000,"US",50,"US","3","Data Science","Research","0",-0.585540405071787,-0.513952766757793
"278",2021,"2","FT",55000,"ES",100,"ES","3","Data Science","Research","0",-0.585540405071787,0.714272939627956
"279",2021,"2","FT",20171,"TR",50,"TR","3","Data Science","Research","0",-0.585540405071787,-0.513952766757793
"280",2021,"0","FT",59102,"LU",100,"LU","3","Data Science","Analyst","0",-0.585540405071787,0.714272939627956
"281",2021,"1","FT",112000,"US",100,"US","3","Data Science","Engineering","0",-0.585540405071787,0.714272939627956
"282",2021,"0","FT",100000,"JE",0,"CN","3","Data Science","Research","0",-0.585540405071787,-1.74217847314354
"283",2021,"1","PT",69741,"NL",100,"NL","3","Data Science","Engineering","0",-0.585540405071787,0.714272939627956
"284",2021,"2","CT",105000,"US",100,"US","2","Data Science","Research","1",-0.585540405071787,0.714272939627956
"285",2021,"1","FT",69999,"CZ",50,"CZ","3","Data Science","Research","0",-0.585540405071787,-0.513952766757793
"286",2021,"2","FT",94665,"IN",50,"IN","3","Data Science","Research","1",-0.585540405071787,-0.513952766757793
"287",2021,"2","FT",102839,"SI",100,"SI","3","Data Science","Unspecified","1",-0.585540405071787,0.714272939627956
"288",2021,"1","FT",109000,"US",50,"US","3","Data Science","Research","0",-0.585540405071787,-0.513952766757793
"289",2021,"1","FT",51064,"IT",50,"IT","3","Machine Learning","Engineering","0",-0.585540405071787,-0.513952766757793
"290",2022,"2","FT",135000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"291",2022,"2","FT",155000,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"292",2022,"2","FT",120600,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"293",2022,"1","FT",130000,"US",0,"US","2","Data Science","Research","0",0.859268643215378,-1.74217847314354
"294",2022,"1","FT",90000,"US",0,"US","2","Data Science","Research","0",0.859268643215378,-1.74217847314354
"295",2022,"1","FT",170000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"296",2022,"1","FT",150000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"297",2022,"2","FT",102100,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"298",2022,"2","FT",84900,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"299",2022,"2","FT",136620,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"300",2022,"2","FT",99360,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"301",2022,"2","FT",117789,"GB",0,"GB","2","Data Science","Research","0",0.859268643215378,-1.74217847314354
"302",2022,"2","FT",104702,"GB",0,"GB","2","Data Science","Research","0",0.859268643215378,-1.74217847314354
"303",2022,"2","FT",146000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"304",2022,"2","FT",123000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"305",2022,"0","FT",52351,"GB",100,"GB","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"306",2022,"2","FT",99000,"US",0,"US","2","Data Science","Analyst","0",0.859268643215378,-1.74217847314354
"307",2022,"2","FT",116000,"US",0,"US","2","Data Science","Analyst","0",0.859268643215378,-1.74217847314354
"308",2022,"1","FT",106260,"US",0,"US","2","Data Science","Analyst","0",0.859268643215378,-1.74217847314354
"309",2022,"1","FT",126500,"US",0,"US","2","Data Science","Analyst","0",0.859268643215378,-1.74217847314354
"310",2022,"3","FT",242000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"311",2022,"3","FT",200000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"312",2022,"1","FT",65438,"GB",0,"GB","2","Data Science","Research","0",0.859268643215378,-1.74217847314354
"313",2022,"1","FT",39263,"GB",0,"GB","2","Data Science","Research","0",0.859268643215378,-1.74217847314354
"314",2022,"1","FT",78526,"GB",0,"GB","2","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"315",2022,"1","FT",52351,"GB",0,"GB","2","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"316",2022,"2","FT",165220,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"317",2022,"0","FT",45807,"GB",100,"GB","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"318",2022,"2","FT",120160,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"319",2022,"2","FT",90320,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"320",2022,"2","FT",181940,"US",0,"US","2","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"321",2022,"2","FT",132320,"US",0,"US","2","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"322",2022,"2","FT",220110,"US",0,"US","2","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"323",2022,"2","FT",160080,"US",0,"US","2","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"324",2022,"2","FT",180000,"US",0,"US","3","Data Science","Research","0",0.859268643215378,-1.74217847314354
"325",2022,"2","FT",120000,"US",0,"US","3","Data Science","Research","0",0.859268643215378,-1.74217847314354
"326",2022,"2","FT",124190,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"327",2022,"3","FT",130000,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"328",2022,"3","FT",110000,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"329",2022,"2","FT",170000,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"330",2022,"1","FT",115500,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"331",2022,"2","FT",112900,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"332",2022,"2","FT",90320,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"333",2022,"2","FT",112900,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"334",2022,"2","FT",90320,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"335",2022,"2","FT",165400,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"336",2022,"2","FT",132320,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"337",2022,"1","FT",167000,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"338",2022,"2","FT",243900,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"339",2022,"2","FT",136600,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"340",2022,"2","FT",109280,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"341",2022,"2","FT",128875,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"342",2022,"2","FT",93700,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"343",2022,"3","FT",224000,"US",100,"US","2","Data Science","Research","1",0.859268643215378,0.714272939627956
"344",2022,"3","FT",167875,"US",100,"US","2","Data Science","Research","1",0.859268643215378,0.714272939627956
"345",2022,"3","FT",175000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"346",2022,"2","FT",156600,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"347",2022,"2","FT",108800,"US",0,"US","2","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"348",2022,"2","FT",95550,"US",0,"US","2","Data Science","Research","0",0.859268643215378,-1.74217847314354
"349",2022,"2","FT",113000,"US",0,"US","3","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"350",2022,"2","FT",135000,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"351",2022,"2","FT",161342,"US",100,"US","2","Data Science","Research","1",0.859268643215378,0.714272939627956
"352",2022,"2","FT",137141,"US",100,"US","2","Data Science","Research","1",0.859268643215378,0.714272939627956
"353",2022,"2","FT",167000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"354",2022,"2","FT",123000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"355",2022,"2","FT",78526,"GB",0,"GB","2","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"356",2022,"2","FT",65438,"GB",0,"GB","2","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"357",2022,"2","FT",150000,"US",0,"US","2","Data Science","Research","0",0.859268643215378,-1.74217847314354
"358",2022,"2","FT",211500,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"359",2022,"2","FT",192400,"CA",100,"CA","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"360",2022,"2","FT",90700,"CA",100,"CA","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"361",2022,"2","FT",130000,"CA",100,"CA","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"362",2022,"2","FT",61300,"CA",100,"CA","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"363",2022,"2","FT",130000,"CA",100,"CA","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"364",2022,"2","FT",61300,"CA",100,"CA","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"365",2022,"2","FT",160000,"US",0,"US","3","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"366",2022,"2","FT",138600,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"367",2022,"2","FT",136000,"US",0,"US","2","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"368",2022,"1","FT",58000,"US",0,"US","1","Data Science","Analyst","0",0.859268643215378,-1.74217847314354
"369",2022,"3","FT",135000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"370",2022,"2","FT",170000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"371",2022,"2","FT",123000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"372",2022,"2","FT",189650,"US",0,"US","2","Machine Learning","Engineering","0",0.859268643215378,-1.74217847314354
"373",2022,"2","FT",164996,"US",0,"US","2","Machine Learning","Engineering","0",0.859268643215378,-1.74217847314354
"374",2022,"1","FT",54957,"GR",0,"GR","2","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"375",2022,"1","FT",54957,"GR",0,"GR","2","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"376",2022,"3","FT",118187,"CA",100,"CA","1","Data Science","Engineering","1",0.859268643215378,0.714272939627956
"377",2022,"2","FT",132000,"US",0,"US","2","Data Science","Analyst","0",0.859268643215378,-1.74217847314354
"378",2022,"2","FT",165400,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"379",2022,"2","FT",208775,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"380",2022,"2","FT",147800,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"381",2022,"2","FT",136994,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"382",2022,"2","FT",101570,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"383",2022,"2","FT",128875,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"384",2022,"2","FT",93700,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"385",2022,"3","FT",79039,"IN",50,"IN","3","Machine Learning","Unspecified","1",0.859268643215378,-0.513952766757793
"386",2022,"2","FT",132320,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"387",2022,"0","FT",37300,"GB",100,"GB","3","Machine Learning","Engineering","0",0.859268643215378,0.714272939627956
"388",2022,"2","FT",164000,"US",0,"US","2","Data Science","Analyst","0",0.859268643215378,-1.74217847314354
"389",2022,"2","FT",155000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"390",2022,"1","FT",124333,"GB",0,"GB","2","Machine Learning","Engineering","0",0.859268643215378,-1.74217847314354
"391",2022,"1","FT",98158,"GB",0,"GB","2","Machine Learning","Engineering","0",0.859268643215378,-1.74217847314354
"392",2022,"1","FT",120000,"US",0,"US","2","Data Science","Research","0",0.859268643215378,-1.74217847314354
"393",2022,"2","FT",112900,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"394",2022,"2","FT",90320,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"395",2022,"2","FT",145000,"US",100,"US","2","Data Science","Analyst","1",0.859268643215378,0.714272939627956
"396",2022,"2","FT",105400,"US",100,"US","2","Data Science","Analyst","1",0.859268643215378,0.714272939627956
"397",2022,"1","FT",87932,"FR",100,"DE","2","Machine Learning","Engineering","0",0.859268643215378,0.714272939627956
"398",2022,"1","FT",117789,"GB",0,"GB","2","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"399",2022,"2","FT",215300,"US",100,"US","3","Data Science","Research","0",0.859268643215378,0.714272939627956
"400",2022,"2","FT",158200,"US",100,"US","3","Data Science","Research","0",0.859268643215378,0.714272939627956
"401",2022,"2","FT",209100,"US",100,"US","3","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"402",2022,"2","FT",154600,"US",100,"US","3","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"403",2022,"2","FT",115934,"US",0,"US","2","Data Science","Analyst","0",0.859268643215378,-1.74217847314354
"404",2022,"2","FT",81666,"US",0,"US","2","Data Science","Analyst","0",0.859268643215378,-1.74217847314354
"405",2022,"2","FT",175000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"406",2022,"1","FT",98158,"GB",0,"GB","2","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"407",2022,"1","FT",58000,"US",0,"US","1","Data Science","Analyst","0",0.859268643215378,-1.74217847314354
"408",2022,"2","FT",183600,"US",100,"US","3","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"409",2022,"1","FT",52351,"GB",100,"GB","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"410",2022,"2","FT",180000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"411",2022,"1","FT",71982,"GB",0,"GB","2","Data Science","Research","0",0.859268643215378,-1.74217847314354
"412",2022,"1","FT",45807,"GB",0,"GB","2","Data Science","Research","0",0.859268643215378,-1.74217847314354
"413",2022,"1","FT",65949,"GR",100,"GR","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"414",2022,"1","FT",49461,"GR",100,"GR","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"415",2022,"1","FT",78526,"GB",100,"GB","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"416",2022,"1","FT",58894,"GB",100,"GB","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"417",2022,"2","FT",260000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"418",2022,"2","FT",60000,"AR",100,"MX","3","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"419",2022,"1","FT",63900,"US",0,"US","2","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"420",2022,"1","FT",160000,"US",100,"US","3","Data Science","Research","0",0.859268643215378,0.714272939627956
"421",2022,"1","FT",112300,"US",100,"US","3","Data Science","Research","0",0.859268643215378,0.714272939627956
"422",2022,"1","FT",241000,"US",100,"US","2","Data Science","Research","1",0.859268643215378,0.714272939627956
"423",2022,"1","FT",159000,"US",100,"US","2","Data Science","Research","1",0.859268643215378,0.714272939627956
"424",2022,"2","FT",180000,"US",0,"US","2","Data Science","Research","0",0.859268643215378,-1.74217847314354
"425",2022,"2","FT",80000,"US",0,"US","2","Data Science","Research","0",0.859268643215378,-1.74217847314354
"426",2022,"1","FT",82900,"US",0,"US","2","Data Science","Engineering","0",0.859268643215378,-1.74217847314354
"427",2022,"2","FT",100800,"US",100,"US","3","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"428",2022,"1","FT",49461,"ES",100,"ES","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"429",2022,"2","FT",140400,"US",0,"US","3","Data Science","Research","0",0.859268643215378,-1.74217847314354
"430",2022,"1","FT",39263,"GB",100,"GB","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"431",2022,"1","FT",43966,"ES",100,"ES","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"432",2022,"1","FT",32974,"ES",100,"ES","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"433",2022,"1","FT",87932,"ES",100,"ES","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"434",2022,"1","FT",76940,"ES",100,"ES","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"435",2022,"1","FT",104702,"GB",100,"GB","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"436",2022,"1","FT",91614,"GB",100,"GB","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"437",2022,"1","FT",65949,"ES",100,"ES","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"438",2022,"1","FT",87932,"GR",100,"GR","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"439",2022,"2","FT",189650,"US",0,"US","2","Machine Learning","Engineering","0",0.859268643215378,-1.74217847314354
"440",2022,"2","FT",164996,"US",0,"US","2","Machine Learning","Engineering","0",0.859268643215378,-1.74217847314354
"441",2022,"1","FT",43966,"GR",100,"GR","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"442",2022,"1","FT",32974,"GR",100,"GR","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"443",2022,"1","FT",98158,"GB",100,"GB","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"444",2022,"1","FT",78526,"GB",100,"GB","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"445",2022,"2","FT",215300,"US",0,"US","3","Data Science","Research","0",0.859268643215378,-1.74217847314354
"446",2022,"1","FT",76940,"GR",100,"GR","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"447",2022,"2","FT",209100,"US",100,"US","3","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"448",2022,"2","FT",154600,"US",100,"US","3","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"449",2022,"2","FT",180000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"450",2022,"0","FT",21983,"PT",100,"PT","3","Machine Learning","Engineering","0",0.859268643215378,0.714272939627956
"451",2022,"2","FT",80000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"452",2022,"1","FT",78791,"CA",100,"CA","2","Machine Learning","Engineering","0",0.859268643215378,0.714272939627956
"453",2022,"3","FT",196979,"CA",50,"CA","3","Data Science","Research","1",0.859268643215378,-0.513952766757793
"454",2022,"1","FT",120000,"US",100,"US","1","Machine Learning","Engineering","0",0.859268643215378,0.714272939627956
"455",2022,"0","FT",125000,"US",0,"US","2","Artificial Intelligence","Engineering","0",0.859268643215378,-1.74217847314354
"456",2022,"1","FT",37236,"US",50,"US","3","Artificial Intelligence","Engineering","0",0.859268643215378,-0.513952766757793
"457",2022,"2","FT",105000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"458",2022,"2","FT",87932,"DE",0,"DE","2","Machine Learning","Engineering","1",0.859268643215378,-1.74217847314354
"459",2022,"1","FT",18442,"IN",100,"IN","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"460",2022,"1","FT",31615,"IN",100,"IN","3","Data Science","Research","0",0.859268643215378,0.714272939627956
"461",2022,"1","FT",58255,"PT",50,"PT","3","Machine Learning","Engineering","0",0.859268643215378,-0.513952766757793
"462",2022,"0","FT",100000,"US",50,"US","3","Data Science","Analyst","0",0.859268643215378,-0.513952766757793
"463",2022,"1","PT",54957,"DE",50,"DE","3","Data Science","Engineering","0",0.859268643215378,-0.513952766757793
"464",2022,"0","FT",18442,"IN",100,"IN","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"465",2022,"2","FT",162674,"DE",100,"DE","2","Data Science","Research","1",0.859268643215378,0.714272939627956
"466",2022,"0","FT",120000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"467",2022,"2","FT",144000,"US",50,"US","3","Data Science","Research","0",0.859268643215378,-0.513952766757793
"468",2022,"2","FT",104890,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"469",2022,"2","FT",100000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"470",2022,"2","FT",140000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"471",2022,"1","FT",135000,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"472",2022,"1","FT",50000,"US",100,"US","2","Data Science","Analyst","0",0.859268643215378,0.714272939627956
"473",2022,"2","FT",220000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"474",2022,"2","FT",140000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"475",2022,"1","FT",183228,"GB",0,"GB","2","Data Science","Research","0",0.859268643215378,-1.74217847314354
"476",2022,"1","FT",91614,"GB",0,"GB","2","Data Science","Research","0",0.859268643215378,-1.74217847314354
"477",2022,"2","FT",185100,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"478",2022,"2","FT",220000,"US",100,"US","2","Machine Learning","Engineering","0",0.859268643215378,0.714272939627956
"479",2022,"1","FT",200000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"480",2022,"1","FT",120000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"481",2022,"2","FT",120000,"AE",100,"AE","1","Machine Learning","Engineering","0",0.859268643215378,0.714272939627956
"482",2022,"2","FT",65000,"AE",100,"AE","1","Machine Learning","Engineering","0",0.859268643215378,0.714272939627956
"483",2022,"3","FT",324000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"484",2022,"3","FT",216000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"485",2022,"2","FT",210000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"486",2022,"2","FT",120000,"US",100,"US","2","Machine Learning","Engineering","0",0.859268643215378,0.714272939627956
"487",2022,"2","FT",230000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"488",2022,"0","PT",100000,"DZ",50,"DZ","2","Data Science","Research","0",0.859268643215378,-0.513952766757793
"489",2022,"1","FL",100000,"CA",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"490",2022,"0","CT",31875,"TN",100,"CZ","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"491",2022,"2","FT",200000,"MY",100,"US","2","Data Science","Unspecified","1",0.859268643215378,0.714272939627956
"492",2022,"1","FT",75000,"CA",100,"CA","1","Data Science","Analyst","1",0.859268643215378,0.714272939627956
"493",2022,"1","FT",35590,"PL",100,"PL","3","Data Science","Research","0",0.859268643215378,0.714272939627956
"494",2022,"2","FT",78791,"CA",100,"CA","2","Machine Learning","Engineering","0",0.859268643215378,0.714272939627956
"495",2022,"2","FT",100000,"BR",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"496",2022,"1","FT",153000,"US",50,"US","2","Data Science","Research","0",0.859268643215378,-0.513952766757793
"497",2022,"0","FT",58035,"PK",100,"DE","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"498",2022,"2","FT",165000,"US",100,"US","2","Data Science","Research","0",0.859268643215378,0.714272939627956
"499",2022,"2","FT",93427,"FR",50,"FR","3","Data Science","Research","0",0.859268643215378,-0.513952766757793
"500",2022,"0","FT",52396,"CA",100,"CA","3","Data Science","Research","0",0.859268643215378,0.714272939627956
"501",2022,"2","FT",62651,"NL",100,"NL","3","Machine Learning","Engineering","0",0.859268643215378,0.714272939627956
"502",2022,"1","FT",32974,"EE",100,"EE","1","Data Science","Unspecified","1",0.859268643215378,0.714272939627956
"503",2022,"0","FT",40000,"JP",100,"MY","3","Data Science","Research","0",0.859268643215378,0.714272939627956
"504",2022,"1","FT",87425,"AU",100,"AU","3","Machine Learning","Engineering","0",0.859268643215378,0.714272939627956
"505",2022,"2","FT",115000,"US",100,"US","2","Data Science","Engineering","0",0.859268643215378,0.714272939627956
"506",2022,"0","FT",86703,"AU",50,"AU","2","Data Science","Research","0",0.859268643215378,-0.513952766757793
"507",2022,"1","FT",75000,"BO",100,"US","3","Data Science","Research","0",0.859268643215378,0.714272939627956
"508",2022,"1","FT",64849,"AT",0,"AT","3","Data Science","Research","0",0.859268643215378,-1.74217847314354
"509",2022,"0","FT",120000,"US",100,"US","3","Data Science","Research","0",0.859268643215378,0.714272939627956
